provider_key,provider_name,speciality,year_month,encounter_count,unique_patients,procedure_count,average_encounter_duration_minutes,total_claim_cost
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2023-04,1,1,1,27.666666666666668,4993.24
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-04,1,1,1,20.966666666666665,7280.83
525551825041219194,Valentine262 Leannon79,GENERAL PRACTICE,2023-04,1,1,2,58.016666666666666,1557.56
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2023-04,1,1,1,39.3,5251.60
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2023-04,1,1,0,15.0,142.58
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2023-04,1,1,1,86.73333333333333,516.95
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2023-04,1,1,1,99.0,516.95
186033129748268366,Harold594 Murray856,GENERAL PRACTICE,2023-04,1,1,1,60.0,16125.04
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2023-04,1,1,6,30.483333333333338,8829.72
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2023-05,1,1,6,49.68333333333333,5990.28
811344739361390226,Thaddeus38 Stiedemann542,GENERAL PRACTICE,2023-05,1,1,6,32.63333333333333,6654.84
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2023-05,1,1,1,20.116666666666667,20626.96
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-05,3,1,2,28.072222222222223,12243.29
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2023-05,1,1,0,15.0,136.80
801728232490770318,Ulysses632 Ziemann98,GENERAL PRACTICE,2023-05,1,1,1,15.0,488.50
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2023-05,3,1,2,46.666666666666664,1119.45
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2023-05,1,1,0,15.0,142.58
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2023-05,2,1,7,161.33333333333331,17927.46
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2023-05,1,1,2,15.0,14561.88
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2023-05,1,1,6,45.18333333333333,16833.36
330368346251735978,Douglas31 Kuhlman484,GENERAL PRACTICE,2023-05,1,1,3,15.0,4701.00
747110926960089803,Gerard367 Pouros728,GENERAL PRACTICE,2023-05,1,1,5,48.06666666666667,5253.90
797317867592804508,Idella49 Runte676,GENERAL PRACTICE,2023-05,1,1,1,15.0,784.54
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2023-05,1,1,0,60.0,146.18
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2023-05,2,1,10,136.97999999999996,19550.46
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2023-05,1,1,1,73.06666666666666,516.95
358575454180073229,Luther918 Jakubowski832,GENERAL PRACTICE,2023-05,1,1,7,187.78333333333333,21737.45
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2023-06,1,1,5,15.0,44224.45
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2023-06,1,1,1,53.78333333333333,7561.92
835509182532742600,Larraine124 Torphy630,GENERAL PRACTICE,2023-06,1,1,7,44.68333333333333,8993.32
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2023-06,1,1,2,39.4,1408.40
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2023-06,2,1,7,158.80624999999998,21823.00
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2023-06,2,1,1,58.5,602.50
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2023-06,1,1,7,32.61666666666667,13985.09
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2023-06,3,1,3,27.805555555555554,7353.09
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2023-06,1,1,1,77.28333333333333,516.95
175240302948815055,Clemente531 Schamberger479,GENERAL PRACTICE,2023-06,1,1,0,15.0,142.58
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-06,1,1,1,46.833333333333336,10066.49
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2023-06,1,1,0,60.0,87.71
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-07,1,1,1,31.2,6053.64
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2023-07,1,1,1,45.31666666666667,5264.17
982453732923389287,Leonie332 Wunsch504,GENERAL PRACTICE,2023-07,1,1,8,45.699999999999996,5633.60
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2023-07,1,1,2,15.0,12754.50
503147753871397607,Carroll471 Eichmann909,GENERAL PRACTICE,2023-07,1,1,1,15.0,3536.75
670601237767308522,January966 Roberts511,GENERAL PRACTICE,2023-07,1,1,6,198.9,16043.70
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2023-07,1,1,0,15.0,347.38
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2023-07,1,1,1,38.85,573.98
883538179487277878,Otha286 Roberts511,GENERAL PRACTICE,2023-07,1,1,0,15.0,142.58
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2023-07,1,1,1,15.0,4575.68
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2023-07,2,1,8,177.67499999999998,22254.40
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2023-07,1,1,5,53.3,4383.45
274123491455613599,Margarita164 Abbott774,GENERAL PRACTICE,2023-08,1,1,3,15.0,2744.34
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2023-08,1,1,1,15.916666666666666,1250.85
177353855562464587,Jules135 Emard19,GENERAL PRACTICE,2023-08,1,1,1,15.0,3536.75
175240302948815055,Clemente531 Schamberger479,GENERAL PRACTICE,2023-08,1,1,6,55.15,6927.24
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2023-08,1,1,0,15.0,272.80
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2023-08,2,1,5,15.0,47965.46
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2023-08,1,1,11,369.84999999999997,53140.45
883431140021126480,Teisha100 Leffler128,GENERAL PRACTICE,2023-08,1,1,8,40.76666666666666,7359.20
366615259928051559,Jodie811 Hermann103,GENERAL PRACTICE,2023-08,1,1,5,46.166666666666664,4946.80
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2023-08,1,1,7,255.71666666666667,21737.45
506566847745572873,Pearlene638 Towne435,GENERAL PRACTICE,2023-08,1,1,7,38.333333333333336,9505.09
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2023-08,1,1,1,80.43333333333334,516.95
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-08,1,1,1,23.933333333333334,5263.67
505555747501163910,Norbert530 Veum823,GENERAL PRACTICE,2023-08,1,1,7,18.233333333333334,10969.00
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2023-08,1,1,7,201.61666666666665,21737.45
945768052921162857,Arden380 Bergstrom287,GENERAL PRACTICE,2023-08,1,1,7,200.75,21737.45
1127027579373672694,Gabriel934 Alcántar600,GENERAL PRACTICE,2023-08,1,1,8,57.91666666666667,9494.24
1107470851567662464,Pat3 Bradtke547,GENERAL PRACTICE,2023-09,1,1,2,60.0,5851.20
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-09,2,1,2,37.9,28100.87
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2023-09,1,1,0,15.0,85.55
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2023-09,2,1,13,199.4217948717949,40103.39
100964940075677046,Latrisha74 Rippin620,GENERAL PRACTICE,2023-09,1,1,46,59055.0,919168.78
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2023-09,1,1,1,15.333333333333334,4575.68
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2023-09,1,1,1,87.36666666666666,516.95
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2023-10,1,1,1,60.0,15809.94
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2023-10,1,1,1,15.0,1032.50
620574705160663378,Emilio417 Barton704,GENERAL PRACTICE,2023-10,1,1,1,15.0,948.35
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2023-10,1,1,5,55.333333333333336,3893.90
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2023-10,1,1,10,327.63333333333327,43995.50
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2023-10,1,1,7,53.73333333333334,55169.94
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-10,1,1,1,36.666666666666664,5263.67
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2023-10,1,1,9,36.26666666666666,11867.94
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2023-10,1,1,2,15.0,2010.76
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2023-11,2,1,8,175.40208333333334,31062.83
477715583309581043,Victoria535 Roob72,GENERAL PRACTICE,2023-11,1,1,8,16.599999999999998,8447.20
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2023-11,1,1,5,55.81666666666668,7223.25
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2023-11,1,1,1,17.083333333333332,1250.85
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2023-11,1,1,1,43.13333333333333,556.40
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2023-11,1,1,6,175.98333333333332,16043.70
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2023-11,1,1,1,15.0,676.10
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2023-11,1,1,0,10080.0,146.18
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-11,1,1,1,43.15,5263.67
1149431584739820752,Jill895 Monahan736,GENERAL PRACTICE,2023-11,1,1,6,38.06666666666667,4225.20
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2023-11,1,1,8,225.08333333333331,28294.00
1063416607639151960,Sharyl439 Williamson769,GENERAL PRACTICE,2023-12,1,1,7,31.76666666666666,7531.02
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2023-12,1,1,1,35.25,5263.67
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2023-12,1,1,7,210.18333333333337,21737.45
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2023-12,1,1,3,57.166666666666664,2356.74
717311760003828486,Maren639 Aufderhar910,GENERAL PRACTICE,2023-12,1,1,6,36.31666666666667,5488.68
649208082638985778,Derick144 King743,GENERAL PRACTICE,2023-12,1,1,4,15.0,5139.56
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2023-12,1,1,7,196.63333333333335,21737.45
619052238124270980,Jamey282 Graham902,GENERAL PRACTICE,2023-12,1,1,1,15.0,1186.78
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2023-12,1,1,1,19.666666666666668,4575.68
620574705160663378,Emilio417 Barton704,GENERAL PRACTICE,2023-12,1,1,0,15.0,85.55
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2023-12,1,1,1,15.0,1539.58
993330102316984502,Gloria696 Deleón21,GENERAL PRACTICE,2023-12,1,1,7,46.949999999999996,8503.95
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2023-12,1,1,6,162.54999999999998,16043.70
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2023-12,1,1,8,217.09999999999997,28294.00
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2023-12,1,1,10,369.63333333333327,43995.50
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2024-01,3,1,1,22.833333333333332,677.50
285802138677722447,Bettye671 Tromp100,GENERAL PRACTICE,2024-01,1,1,1,15.0,563.08
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-01,3,1,2,21.616666666666664,36547.54
467518901701294765,Evelin941 Ratke343,GENERAL PRACTICE,2024-01,1,1,7,24.816666666666666,6439.30
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-01,1,1,7,51.10000000000001,7682.57
812642555216453051,Clora637 Pagac496,GENERAL PRACTICE,2024-01,1,1,6,52.083333333333336,4225.20
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2024-01,1,1,0,60.0,146.18
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2024-01,2,1,15,110.14666666666666,32069.93
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2024-01,1,1,0,15.0,278.58
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-01,2,1,7,44.75,22222.21
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2024-02,1,1,0,15.0,278.58
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-02,1,1,6,47.050000000000004,16833.36
840366989655278220,Francene766 Halvorson124,GENERAL PRACTICE,2024-02,1,1,6,27.433333333333334,4225.20
819112072617298357,Elmer371 Gusikowski974,GENERAL PRACTICE,2024-02,1,1,2,15.0,2804.96
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-02,1,1,1,67.28333333333333,573.98
543343207625722774,Anh979 Schroeder447,GENERAL PRACTICE,2024-02,3,3,16,29.828125,16770.10
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2024-02,2,1,1,15.808333333333334,1393.43
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2024-02,1,1,0,15.0,85.55
423527009837327279,Benita195 VonRueden376,GENERAL PRACTICE,2024-02,1,1,4,52.86666666666667,2816.80
688338662061437354,Brian582 Cummerata161,GENERAL PRACTICE,2024-02,2,1,3,15.0,2824.60
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2024-02,1,1,1,15.0,1495.73
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2024-03,1,1,8,192.0,28294.00
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-03,2,1,2,34.80833333333333,22181.38
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-03,1,1,0,15.0,85.55
417994371414450048,Beth967 McKenzie376,GENERAL PRACTICE,2024-03,1,1,2,15.0,1839.80
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2024-03,2,1,8,201.23703703703706,28379.55
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2024-03,1,1,1,38.25,573.98
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2024-03,1,1,1,78.31666666666666,516.95
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2024-03,1,1,8,225.21666666666667,28294.00
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2024-03,1,1,0,15.0,142.58
929246809949396381,Patricia625 Aragón562,GENERAL PRACTICE,2024-03,1,1,4,25.8,5935.48
80036345970440990,Jude172 Hammes673,GENERAL PRACTICE,2024-03,1,1,6,59.949999999999996,4672.68
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2024-03,1,1,0,15.0,816.80
982978929763219993,Derick144 Bashirian201,GENERAL PRACTICE,2024-03,1,1,6,38.98333333333334,10022.04
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2024-03,2,1,1,17.433333333333334,4718.26
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2024-03,1,1,1,85.8,516.95
620574705160663378,Emilio417 Barton704,GENERAL PRACTICE,2024-03,1,1,0,15.0,85.55
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2024-04,1,1,3,55.81666666666667,2580.48
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2024-04,1,1,0,15.0,142.58
525551825041219194,Valentine262 Leannon79,GENERAL PRACTICE,2024-04,1,1,4,42.15,3831.00
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2024-04,1,1,0,15.0,142.58
138629371706085844,Sandie760 Rodriguez71,GENERAL PRACTICE,2024-04,1,1,5,30.3,4573.90
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-04,1,1,1,21.15,9972.00
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2024-04,1,1,1,60.0,12495.74
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2024-04,1,1,1,15.0,1250.85
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-04,1,1,1,23.1,14567.80
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2024-04,1,1,1,71.03333333333333,516.95
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-04,1,1,20,15.0,896050.20
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2024-05,1,1,6,51.783333333333324,6007.68
797317867592804508,Idella49 Runte676,GENERAL PRACTICE,2024-05,1,1,7,56.21666666666668,6065.64
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2024-05,1,1,0,15.0,142.58
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2024-05,1,1,1,15.0,772.15
330368346251735978,Douglas31 Kuhlman484,GENERAL PRACTICE,2024-05,1,1,4,29.35,3679.60
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-05,2,1,3,15.0,26913.68
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2024-05,1,1,1,15.0,1250.85
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2024-05,1,1,0,15.0,142.58
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-05,1,1,1,58.766666666666666,5263.67
801728232490770318,Ulysses632 Ziemann98,GENERAL PRACTICE,2024-05,1,1,0,15.0,755.38
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-05,1,1,0,15.0,85.55
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2024-06,1,1,5,51.68333333333332,10737.80
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-06,1,1,4,15.0,73459.28
87043910366159377,Velda682 Gutmann970,GENERAL PRACTICE,2024-06,1,1,4,55.15,4203.12
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2024-06,1,1,8,200.95000000000002,28294.00
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2024-06,1,1,1,15.0,362.44
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2024-06,1,1,7,165.04999999999998,21737.45
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2024-06,2,1,6,147.0,16401.25
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-06,1,1,1,28.166666666666668,9360.45
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2024-06,1,1,1,15.0,4575.68
835509182532742600,Larraine124 Torphy630,GENERAL PRACTICE,2024-06,1,1,7,52.78333333333332,8993.32
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2024-06,3,1,3,27.361111111111114,4966.82
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2024-06,3,2,12,287.0888888888889,45034.53
711785781337608067,Isidro558 Kling921,GENERAL PRACTICE,2024-06,1,1,9,44.76666666666666,13391.91
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2024-06,2,1,2,22.424999999999997,4406.19
677098075056565681,Tracy345 Wilderman619,GENERAL PRACTICE,2024-06,1,1,7,40.083333333333336,4969.86
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2024-07,1,1,1,15.0,2307.56
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2024-07,1,1,1,60.0,5308.14
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2024-07,1,1,2,37.46666666666667,1896.70
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-07,1,1,2,15.0,13846.22
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2024-07,1,1,1,15.0,2239.15
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-07,1,1,10,44.11666666666667,10975.10
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-07,2,1,2,43.483333333333334,24528.82
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-07,1,1,1,62.0,516.95
982453732923389287,Leonie332 Wunsch504,GENERAL PRACTICE,2024-07,1,1,3,44.5,2336.34
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-08,1,1,2,15.0,25159.54
585949657781855973,Stephen891 Stamm704,GENERAL PRACTICE,2024-08,1,1,7,60.0,6561.24
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2024-08,1,1,0,15.0,85.55
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-08,1,1,1,85.91666666666667,516.95
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2024-08,1,1,1,18.65,1356.64
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-08,1,1,1,44.7,20626.96
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-08,2,1,14,156.49285714285716,34879.06
883431140021126480,Teisha100 Leffler128,GENERAL PRACTICE,2024-08,1,1,5,35.61666666666667,3521.00
503147753871397607,Carroll471 Eichmann909,GENERAL PRACTICE,2024-08,1,1,1,15.05,556.42
505555747501163910,Norbert530 Veum823,GENERAL PRACTICE,2024-08,1,1,7,49.46666666666666,7454.44
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2024-08,1,1,0,30240.0,146.18
506566847745572873,Pearlene638 Towne435,GENERAL PRACTICE,2024-08,1,1,3,45.76666666666667,3194.76
366615259928051559,Jodie811 Hermann103,GENERAL PRACTICE,2024-08,1,1,1,37.06666666666667,976.20
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-08,1,1,0,15.0,85.55
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-09,2,1,7,15.0,139398.70
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2024-09,1,1,1,15.0,10606.55
274123491455613599,Margarita164 Abbott774,GENERAL PRACTICE,2024-09,1,1,4,24.833333333333332,2816.80
883538179487277878,Otha286 Roberts511,GENERAL PRACTICE,2024-09,1,1,7,228.93333333333337,21737.45
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-09,1,1,1,88.73333333333333,516.95
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-09,1,1,1,55.916666666666664,20626.96
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2024-09,1,1,1,15.0,2247.88
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2024-09,1,1,12,353.36666666666673,63148.20
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2024-09,1,1,0,15.0,816.80
914990834498768109,Zachary28 Gleichner915,GENERAL PRACTICE,2024-10,1,1,5,38.666666666666664,5933.90
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2024-10,1,1,1,18.183333333333334,2092.75
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2024-10,1,1,0,15.0,85.55
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-10,1,1,1,83.6,516.95
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-10,2,1,2,30.375,35708.56
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-10,1,1,3,15.0,33364.20
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2024-10,2,1,1,41.13333333333333,4195.49
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2024-10,2,1,10,612.0,78020.06
688338662061437354,Brian582 Cummerata161,GENERAL PRACTICE,2024-10,1,1,8,52.41666666666667,9131.04
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2024-10,1,1,1,41.18333333333333,573.98
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2024-10,1,1,8,49.88333333333333,34813.44
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2024-10,1,1,5,44.4,5006.40
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2024-10,1,1,0,15.0,85.55
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2024-11,2,1,4,15.0,18663.84
1149431584739820752,Jill895 Monahan736,GENERAL PRACTICE,2024-11,1,1,4,35.43333333333333,3115.12
477715583309581043,Victoria535 Roob72,GENERAL PRACTICE,2024-11,1,1,3,15.0,3335.79
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-11,1,1,6,44.0,16385.88
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2024-11,1,1,1,75.33333333333333,516.95
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-11,1,1,1,47.416666666666664,8300.41
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2024-11,1,1,1,15.0,2491.03
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2024-11,1,1,6,47.61666666666667,6792.96
506566847745572873,Pearlene638 Towne435,GENERAL PRACTICE,2024-11,1,1,2,60.0,7942.24
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2024-11,1,1,0,360.0,146.18
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-11,1,1,0,4320.0,146.18
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2024-11,1,1,0,15.0,85.55
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2024-12,1,1,8,229.93333333333337,28294.00
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2024-12,1,1,1,32.38333333333333,5263.67
649208082638985778,Derick144 King743,GENERAL PRACTICE,2024-12,1,1,3,15.0,4510.44
759145525723149247,Marlene554 Hammes673,GENERAL PRACTICE,2024-12,1,1,2,60.0,2017.96
1063416607639151960,Sharyl439 Williamson769,GENERAL PRACTICE,2024-12,1,1,2,48.63333333333333,1557.56
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2024-12,1,1,0,15.0,816.80
993330102316984502,Gloria696 Deleón21,GENERAL PRACTICE,2024-12,1,1,6,47.449999999999996,7869.84
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2024-12,1,1,0,120.0,146.18
303661099600668074,Colin861 Witting912,GENERAL PRACTICE,2024-12,1,1,1,15.0,488.50
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2024-12,1,1,8,40.5,10505.68
670601237767308522,January966 Roberts511,GENERAL PRACTICE,2024-12,1,1,0,15.0,85.55
209723188358828593,Arla414 Fritsch593,GENERAL PRACTICE,2024-12,1,1,0,15.0,347.38
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2024-12,1,1,5,41.15,3927.90
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2024-12,1,1,1,61.333333333333336,516.95
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2024-12,1,1,0,15.0,278.58
619052238124270980,Jamey282 Graham902,GENERAL PRACTICE,2024-12,1,1,7,15.0,9632.91
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2024-12,1,1,1,15.0,1271.32
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2024-12,1,1,8,184.29999999999998,28294.00
717311760003828486,Maren639 Aufderhar910,GENERAL PRACTICE,2024-12,1,1,10,32.033333333333324,10921.10
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2025-01,1,1,2,15.0,2010.76
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2025-01,2,1,15,40.29333333333332,26710.95
285802138677722447,Bettye671 Tromp100,GENERAL PRACTICE,2025-01,1,1,1,15.0,721.78
